flow_duration,total_fwd_packets,total_bwd_packets,fin_count,syn_count,ack_count,rst_count,label
587490,3,4,0,0,0,0,0
1121679,1,1,0,0,0,0,0
199873,25,34,0,0,0,0,0
7710555,4,0,0,0,1,0,0
7888,2,0,0,0,1,0,0
566316,3,5,0,0,0,0,0
60272946,9,9,0,0,0,0,0
378062,5,2,0,0,0,0,0
21280,3,5,0,0,0,0,0
7934949,1,6,0,0,1,0,0
182,2,2,0,0,0,0,0
34635,3,5,0,0,0,0,0
4212889,4,0,0,0,1,0,0
27876,2,1,0,1,1,0,0
69721,3,6,0,0,0,0,0
272,2,2,0,0,0,0,0
27153,3,6,0,0,0,0,0
484575,3,5,0,0,0,0,0
2545992,5,0,0,0,1,0,0
41728,4,2,0,0,0,0,0
67724,3,6,0,0,0,0,0
1383755,3,4,0,0,0,0,0
9442776,1,5,0,0,1,0,0
33765,2,6,0,0,0,0,0
100158,2,2,0,0,0,0,0
206568,1,1,0,0,0,0,0
205,2,2,0,0,0,0,0
49,3,1,0,0,1,0,0
49484935,8,9,0,0,0,0,0
151642,3,4,0,0,0,0,0
1254545,1,6,0,0,1,0,0
30044,1,1,0,0,0,0,0
1847069,3,5,0,0,0,0,0
80195147,8,4,0,0,1,0,0
32787,3,6,0,0,0,0,0
226,2,2,0,0,0,0,0
80347506,8,6,0,0,1,0,0
5506925,4,0,0,0,1,0,0
87052,3,5,0,0,0,0,0
23495,1,1,0,0,0,0,0
107680409,144,0,0,0,0,0,0
10088748,5,0,0,0,1,0,0
31696,2,2,0,0,0,0,0
8082180,4,0,0,0,1,0,0
1309115,3,5,0,0,0,0,0
97830991,7,9,0,1,1,0,0
193,2,2,0,0,0,0,0
1294594,3,6,0,0,0,0,0
18,2,0,0,0,1,0,0
116394425,122,209,0,0,0,0,0
191469,6,2,0,0,0,0,0
761115,3,6,0,0,0,0,0
31572,1,1,0,0,0,0,0
69622,4,2,0,0,0,0,0
148624,9,6,0,0,0,0,0
8500731,6,0,0,0,1,0,0
69805,1,1,0,0,0,0,0
4433821,4,0,0,0,1,0,0
76540167,9,4,0,0,1,0,0
89,1,1,0,0,1,0,0
1354050,3,5,0,0,0,0,0
616506,3,4,0,0,0,0,0
7472815,4,0,0,0,1,0,0
80314896,8,4,0,0,1,0,0
40550,3,6,0,0,0,0,0
218555,3,4,0,0,0,0,0
596782,6,2,0,0,0,0,0
4255453,1,5,0,0,1,0,0
2442193,4,0,0,0,1,0,0
5172882,1,5,0,0,1,0,0
81157318,9,5,0,0,1,0,0
4194963,5,0,0,0,1,0,0
37353,3,6,0,0,0,0,0
78278368,9,4,0,0,1,0,0
460399,1,6,0,0,1,0,0
346,2,2,0,0,0,0,0
214,2,2,0,0,0,0,0
1122396,3,6,0,0,0,0,0
70870800,7,9,0,1,1,0,0
71,1,1,0,0,1,0,0
82205590,5,9,0,0,1,0,0
27191,3,6,0,0,0,0,0
1878,2,0,0,0,1,0,0
95421734,8,7,0,0,1,0,0
98791,3,4,0,0,0,0,0
7,1,1,0,0,1,0,0
8262080,5,0,0,0,1,0,0
263745,3,4,0,0,0,0,0
87139241,7,9,0,0,1,0,0
15515,2,1,1,0,0,0,0
7966798,4,0,0,0,1,0,0
903141,4,0,0,0,1,0,0
1269122,3,5,0,0,0,0,0
3598979,4,0,0,0,1,0,0
6316577,1,5,0,1,1,0,0
42036,4,0,0,0,1,0,0
22266,2,2,0,0,0,0,0
6316845,4,0,0,0,1,0,0
73,1,1,0,0,1,0,0
8611769,5,0,0,0,1,0,0
593741,3,6,0,0,0,0,0
8033983,1,6,0,0,1,0,0
482892,3,4,0,0,0,0,0
251586,3,4,0,0,0,0,0
3,2,0,0,1,1,0,0
7687865,1,5,0,0,1,0,0
129039,3,5,0,0,0,0,0
3,2,0,0,0,1,0,0
1085312,3,4,0,0,0,0,0
1769864,3,4,0,0,0,0,0
213,2,2,0,0,0,0,0
50381,3,4,0,0,0,0,0
5318404,9,5,0,0,0,0,0
8074485,1,5,0,0,1,0,0
68,1,1,0,0,1,0,0
9238425,8,4,0,0,1,0,0
1019768,3,5,0,0,0,0,0
111637,1,1,0,0,1,0,0
1427004,5,0,0,0,1,0,0
417131,3,4,0,0,0,0,0
146,2,2,0,0,0,0,0
6680184,1,5,0,0,1,0,0
1664583,3,4,0,0,0,0,0
1120739,3,5,0,0,0,0,0
3967821,4,0,0,0,1,0,0
70069,3,4,0,0,0,0,0
1809234,3,6,0,0,0,0,0
91713,4,2,0,0,0,0,0
1155791,3,6,0,0,0,0,0
89510304,9,5,0,0,1,0,0
3,2,0,0,0,1,0,0
49777,1,1,0,0,0,0,0
23695,3,6,0,0,0,0,0
130698,4,0,0,0,1,0,0
73486,1,1,0,0,0,0,0
416838,3,6,0,0,0,0,0
5709828,4,0,0,0,1,0,0
810156,3,5,0,0,0,0,0
40623,3,5,0,0,0,0,0
9690280,7,5,0,0,1,0,0
167,2,2,0,0,0,0,0
1734018,3,7,0,0,0,0,0
92544396,8,4,0,0,1,0,0
720872,3,4,0,0,0,0,0
10106762,5,0,0,0,1,0,0
85018123,3,3,0,0,0,0,0
4364903,4,0,0,0,1,0,0
6001044,1,5,0,0,1,0,0
688246,3,5,0,0,0,0,0
1531084,3,5,0,0,0,0,0
2086998,5,0,0,0,1,0,0
61487,2,2,0,0,0,0,0
854609,3,6,0,0,0,0,0
12037847,4,0,0,0,1,0,0
12129076,5,0,0,0,1,0,0
5313991,5,1,0,1,1,0,0
7888992,1,5,0,0,1,0,0
1146669,3,4,0,0,0,0,0
395535,3,6,0,0,0,0,0
10777711,5,0,0,0,1,0,0
1848070,3,6,0,0,0,0,0
562533,3,6,0,0,0,0,0
9013756,3,0,0,0,0,0,0
88937811,9,6,0,0,1,0,0
207,2,2,0,0,0,0,0
4654902,5,0,0,0,1,0,0
22883,3,5,0,0,0,0,0
497502,7,2,0,0,0,0,0
6030867,5,0,0,0,1,0,0
2074966,5,0,0,0,1,0,0
77922715,8,4,0,0,1,0,0
3484149,5,0,0,0,1,0,0
100376763,7,9,0,0,1,0,0
1769960,3,6,0,0,0,0,0
7644793,5,0,0,0,1,0,0
190,2,0,0,0,1,0,0
9595790,5,0,0,0,1,0,0
499202,3,4,0,0,0,0,0
11751061,5,0,0,0,1,0,0
6033847,5,0,0,0,1,0,0
232,2,0,0,0,1,0,0
96736111,8,6,0,0,1,0,0
977395,3,5,0,0,0,0,0
1997565,4,0,0,0,1,0,0
9904793,5,0,0,0,1,0,0
1124635,3,6,0,0,0,0,0
6337838,4,0,0,0,1,0,0
100703125,8,4,0,0,1,0,0
97899503,9,6,0,0,1,0,0
102118316,7,9,0,0,1,0,0
1419215,3,4,0,0,0,0,0
3122887,4,0,0,0,1,0,0
9585815,1,5,0,0,1,0,0
95342,3,6,0,0,0,0,0
362540,3,6,0,0,0,0,0
71345590,5,9,0,1,1,0,0
87502508,8,6,0,0,1,0,0
593252,3,5,0,0,0,0,0
165,2,2,0,0,0,0,0
1134707,3,6,0,0,0,0,0
436924,3,6,0,0,0,0,0
1837694,3,6,0,0,0,0,0
8702933,8,6,0,0,1,0,0
361599,3,3,0,0,0,0,0
8753309,8,6,0,0,1,0,0
209227,2,2,0,0,0,0,0
91070692,7,9,0,0,1,0,0
10539748,4,0,0,0,1,0,0
247949,5,2,0,0,0,0,0
159,2,2,0,0,0,0,0
100116240,5,9,0,1,1,0,0
105,2,2,0,0,0,0,0
48831,2,2,0,0,0,0,0
5059923,4,0,0,0,1,0,0
3945929,5,0,0,0,1,0,0
9012641,3,0,0,0,0,0,0
4059908,5,0,0,0,1,0,0
100778202,8,6,0,0,1,0,0
182,2,2,0,0,0,0,0
81220554,8,6,0,0,1,0,0
1957984,5,0,0,0,1,0,0
750992,3,5,0,0,1,0,0
1837776,3,5,0,0,0,0,0
104003,3,6,0,0,0,0,0
110503,3,6,0,0,0,0,0
130947,1,1,0,0,0,0,0
83226142,13,15,0,0,0,0,0
11711,1,1,0,0,1,0,0
332302,3,6,0,0,0,0,0
8622853,1,5,0,0,1,0,0
1890287,3,5,0,0,0,0,0
323,2,2,0,0,0,0,0
711665,3,4,0,0,0,0,0
7920656,5,0,0,0,1,0,0
36050,3,7,0,0,0,0,0
248,2,2,0,0,0,0,0
239,2,2,0,0,0,0,0
2645390,1,5,0,0,1,0,0
97439,3,4,0,0,0,0,0
423,3,1,0,0,1,0,0
80938162,9,6,0,0,1,0,0
200111,3,5,0,0,0,0,0
67368,3,5,0,0,0,0,0
7301003,12,13,0,0,0,0,0
41525,3,5,0,0,0,0,0
10058647,1,5,0,0,1,0,0
1593286,39,0,0,0,0,0,0
97944758,8,6,0,0,1,0,0
8129987,4,0,0,0,1,0,0
609196,3,6,0,0,0,0,0
7017842,5,0,0,0,1,0,0
1346326,3,4,0,0,0,0,0
6723815,4,0,0,0,1,0,0
296,2,2,0,0,0,0,0
7027816,5,0,0,0,1,0,0
1025878,3,4,0,0,0,0,0
1874793,5,2,0,0,0,0,0
57155502,5,0,0,0,1,0,0
84271319,9,4,0,0,1,0,0
165,2,2,0,0,0,0,0
378954,3,4,0,0,0,0,0
71119,5,3,0,0,1,0,0
183,2,2,0,0,0,0,0
3,2,0,0,0,1,0,0
48157,1,1,0,0,0,0,0
11052713,8,9,0,0,0,0,0
99016378,5,10,0,0,1,0,0
90172442,8,6,0,0,1,0,0
3244951,4,0,0,0,1,0,0
62891452,7,2,0,1,1,0,0
8805582,5,0,0,0,1,0,0
3151956,5,0,0,0,1,0,0
91827155,8,5,0,0,1,0,0
1158036,2,5,0,0,0,0,0
81194418,6,9,0,0,1,0,0
24886,1,1,0,0,0,0,0
5477939,5,0,0,0,1,0,0
896881,3,5,0,0,0,0,0
75591089,6,9,0,0,1,0,0
6985925,1,5,0,0,1,0,0
42789,3,6,0,0,0,0,0
97912981,8,6,0,0,1,0,0
5679369,3,1,0,0,0,0,0
86688457,8,6,0,0,1,0,0
658149,3,5,0,0,0,0,0
8157495,5,0,0,0,1,0,0
1315715,3,4,0,0,0,0,0
13116,3,5,0,0,0,0,0
3,2,0,0,0,1,0,0
4898860,5,0,0,0,1,0,0
44999,3,4,0,0,0,0,0
78358224,8,5,0,0,1,0,0
790789,3,6,0,0,0,0,0
186105,1,1,0,0,1,0,0
88576996,8,7,0,0,1,0,0
133,2,0,0,0,1,0,0
60437319,11,11,0,0,0,0,0
986740,3,5,0,0,0,0,0
4982951,1,5,0,0,1,0,0
80331991,8,5,0,0,1,0,0
5942637,4,0,0,0,1,0,0
458544,14,12,0,0,0,0,0
1462682,1,5,0,0,1,0,0
32397,3,5,0,0,0,0,0
12024702,4,0,0,0,1,0,0
9965691,5,0,0,0,1,0,0
81160148,8,6,0,0,1,0,0
73680567,8,5,0,0,1,0,0
69980,3,5,0,0,0,0,0
7783780,5,0,0,0,1,0,0
206,2,2,0,0,0,0,0
5246396,6,4,0,0,0,0,0
2988954,4,0,0,0,1,0,0
60103,3,7,0,0,0,0,0
1019409,7,2,0,0,0,0,0
249527,3,4,0,0,0,0,0
1055232,4,0,0,0,1,0,0
7801935,1,5,0,0,1,0,0
61124,4,2,0,0,0,0,0
2,2,0,0,1,1,0,0
729890,3,5,0,0,0,0,0
86909855,8,6,0,0,1,0,0
182,2,2,0,0,0,0,0
3248626,5,0,0,0,1,0,0
271,2,2,0,0,0,0,0
90227677,8,5,0,0,1,0,0
6754838,1,5,0,1,1,0,0
1270730,3,5,0,0,0,0,0
80862321,8,5,0,0,1,0,0
3,2,0,0,0,1,0,0
75012656,6,9,0,1,1,0,0
5444672,1,6,0,0,1,0,0
1863487,4,3,0,0,1,0,0
59956,3,6,0,0,0,0,0
1142933,3,5,0,0,0,0,0
31292,2,2,0,0,0,0,0
204718,3,6,0,0,0,0,0
1518244,3,6,0,0,0,0,0
102001338,8,6,0,0,1,0,0
76464051,18,16,0,0,0,0,0
684550,3,6,0,0,0,0,0
1114285,4,5,0,0,1,0,0
1557434,3,6,0,0,0,0,0
116785628,19,17,0,0,0,0,0
577827,5,2,0,0,0,0,0
1677006,4,0,0,0,1,0,0
1150687,3,4,0,0,0,0,0
1610241,3,4,0,0,0,0,0
105511,2,2,0,0,0,0,0
142541,51,68,0,0,0,0,0
80300425,8,4,0,0,1,0,0
1195426,3,6,0,0,0,0,0
287084,3,6,0,0,0,0,0
175,2,2,0,0,0,0,0
94178605,8,5,0,0,1,0,0
9919493,1,5,0,1,1,0,0
193875,3,6,0,0,0,0,0
3348960,4,0,0,0,1,0,0
1833962,3,5,0,0,0,0,0
109274,3,5,0,0,0,0,0
5988868,4,0,0,0,1,0,0
9708905,5,0,0,0,1,0,0
2,2,0,0,1,1,0,0
701772,1,6,0,1,1,0,0
5778860,4,0,0,0,1,0,0
5827842,4,0,0,0,1,0,0
426277,3,4,0,0,0,0,0
60297,5,2,0,0,0,0,0
1626299,3,5,0,0,0,0,0
5890894,6,0,0,0,1,0,0
68375,3,4,0,0,0,0,0
11294730,4,0,0,0,1,0,0
1340995,5,0,0,0,1,0,0
84887217,8,4,0,0,1,0,0
530661,3,6,0,0,0,0,0
1223146,3,6,0,0,0,0,0
8216262,5,0,0,0,1,0,0
2843940,4,0,0,0,1,0,0
84278,3,5,0,0,0,0,0
181310,2,2,0,0,0,0,0
196,2,2,0,0,0,0,0
118171161,18,20,0,0,0,0,0
1452333,3,7,0,0,0,0,0
10084689,4,0,0,0,1,0,0
6097498,4,0,0,0,1,0,0
80153972,8,6,0,0,1,0,0
751847,3,5,0,0,0,0,0
81041737,8,5,0,0,1,0,0
1658111,3,4,0,0,0,0,0
4215667,5,0,0,0,1,0,0
76254632,5,9,0,0,1,0,0
97558941,8,6,0,0,1,0,0
4675898,4,0,0,0,1,0,0
110602,7,7,0,0,0,0,0
78507739,8,5,0,0,1,0,0
81856468,5,9,0,0,1,0,0
864012,5,0,0,0,1,0,0
1400543,3,5,0,0,0,0,0
2031971,5,0,0,0,1,0,0
2263968,4,0,0,0,1,0,0
6022866,4,0,0,0,1,0,0
7315744,4,0,0,0,1,0,0
5264625,4,2,0,0,0,0,0
1072988,4,0,0,0,1,0,0
604834,3,4,0,0,0,0,0
76012,3,5,0,0,0,0,0
3792966,5,0,0,0,1,0,0
118029958,12,9,0,0,0,0,0
1734043,3,5,0,0,0,0,0
4209833,5,1,0,1,1,0,0
43567,3,4,0,0,0,0,0
89396241,8,4,0,0,1,0,0
23921,2,2,0,0,0,0,0
77037586,8,4,0,0,1,0,0
15495687,6,6,0,0,0,0,0
23633,2,2,0,0,0,0,0
59920,1,1,0,0,0,0,0
1807723,3,6,0,0,0,0,0
95,1,1,0,0,1,0,0
115140321,21,20,0,0,0,0,0
5099725,5,0,0,0,1,0,0
81972611,7,9,0,1,1,0,0
10105762,4,0,0,0,1,0,0
88268954,8,4,0,0,1,0,0
61237,3,6,0,0,0,0,0
160026,1,1,0,0,0,0,0
5584859,4,0,0,0,1,0,0
30935,2,6,0,0,0,0,0
10098751,5,0,0,0,1,0,0
661206,7,2,0,0,0,0,0
82231771,6,9,0,0,1,0,0
156,2,2,0,0,0,0,0
2695367,5,0,0,0,1,0,0
113162,3,6,0,0,0,0,0
3,2,0,0,0,1,0,0
945996,3,6,0,0,0,0,0
169,2,2,0,0,0,0,0
1266351,3,4,0,0,0,0,0
8142641,7,7,0,0,1,0,0
11578723,5,0,0,0,1,0,0
6769211,4,0,0,0,1,0,0
101,2,0,0,0,1,0,0
207947,2,0,0,0,1,0,0
99851168,8,4,0,0,1,0,0
312996,5,0,0,0,1,0,0
6271048,5,0,0,0,1,0,0
342,2,2,0,0,0,0,0
10766684,5,0,0,0,1,0,0
96999129,8,5,0,0,1,0,0
11992688,5,0,0,0,1,0,0
1855893,3,4,0,0,0,0,0
7632697,4,0,0,0,1,0,0
61046,2,0,0,0,1,0,0
47450,3,4,0,0,0,0,0
1955950,6,0,0,0,1,0,0
181,2,2,0,0,0,0,0
87924661,8,4,0,0,1,0,0
846038,5,2,0,0,0,0,0
118332070,21,17,0,0,0,0,0
5955487,4,0,0,0,1,0,0
12038688,5,0,0,0,1,0,0
10346746,5,0,0,0,1,0,0
118212364,54,71,0,0,0,0,0
3972911,5,0,0,0,1,0,0
281473,3,4,0,0,0,0,0
8810770,5,0,0,0,1,0,0
32110,1,1,0,0,0,0,0
80339034,8,7,0,0,1,0,0
24076,1,1,0,0,0,0,0
72654,3,4,0,0,0,0,0
91397,4,4,0,0,1,0,0
7992143,4,0,0,0,1,0,0
9339757,4,0,0,0,1,0,0
687561,3,4,0,0,0,0,0
805875,7,2,0,0,0,0,0
23551,1,1,0,0,0,0,0
46451,1,1,0,0,0,0,0
99541292,8,6,0,0,1,0,0
8659952,3,0,0,0,0,0,0
9942731,5,0,0,0,1,0,0
205377,2,2,0,0,0,0,0
36235,3,6,0,0,0,0,0
36118,3,6,0,0,0,0,0
5122927,4,0,0,0,1,0,0
191228,31,38,0,0,0,0,0
9860792,5,0,0,0,1,0,0
12175812,4,0,0,0,1,0,0
98064871,7,9,0,0,1,0,0
17109,3,5,0,0,0,0,0
388332,3,5,0,0,0,0,0
2584968,5,0,0,0,1,0,0
87598765,7,9,0,0,1,0,0
6004082,1,5,0,1,1,0,0
426173,3,4,0,0,0,0,0
396390,3,6,0,0,0,0,0
65421916,17,18,0,0,0,0,0
11421533,5,0,0,0,1,0,0
100352447,24,23,0,1,1,0,0
81281239,8,5,0,0,1,0,0
70796871,9,4,0,0,1,0,0
10417544,4,0,0,0,1,0,0
210,2,2,0,0,0,0,0
159031,4,0,0,0,1,0,0
8970786,4,0,0,0,1,0,0
3,2,0,1,0,0,0,0
1353042,5,0,0,0,1,0,0
116506320,15,15,0,0,0,0,0
83424192,9,4,0,0,1,0,0
42159,3,5,0,0,0,0,0
1848674,3,4,0,0,0,0,0
3462960,6,0,0,0,1,0,0
294822,3,4,0,0,0,0,0
145,2,2,0,0,0,0,0
219,2,2,0,0,0,0,0
255718,2,0,0,0,1,0,0
88638206,8,5,0,0,1,0,0
1104145,3,4,0,0,0,0,0
43127,3,4,0,0,0,0,0
8262932,4,0,0,0,1,0,0
4050907,4,0,0,0,1,0,0
65,2,0,0,0,1,0,0
1951994,4,0,0,0,1,0,0
1744825,3,5,0,0,0,0,0
1247272,3,5,0,0,0,0,0
3885956,4,0,0,0,1,0,0
9620942,5,0,0,0,1,0,0
19984,3,5,0,0,0,0,0
36961,1,1,0,0,1,0,0
229507,3,2,0,0,0,0,0
330,2,2,0,0,0,0,0
70099,2,5,0,0,0,0,0
9185764,5,0,0,0,1,0,0
100471233,8,6,0,0,1,0,0
90161038,8,5,0,0,1,0,0
2606362,4,0,0,0,1,0,0
35149,3,6,0,0,0,0,0
5452838,4,0,0,0,1,0,0
48,2,0,0,0,1,0,0
73699514,5,9,0,0,1,0,0
103,2,0,0,0,1,0,0
1884104,3,5,0,0,0,0,0
855932,3,4,0,0,0,0,0
10052793,5,0,0,0,1,0,0
623992,3,5,0,0,0,0,0
1831727,3,5,0,0,0,0,0
1825295,3,5,0,0,0,0,0
28983,2,1,0,1,1,0,0
8578892,4,0,0,0,1,0,0
77924558,8,6,0,0,1,0,0
418695,3,5,0,0,0,0,0
1290943,3,4,0,0,0,0,0
24,13,0,0,0,0,0,0
6078856,5,0,0,0,1,0,0
10109726,5,0,0,0,1,0,0
656522,3,5,0,0,0,0,0
7041835,5,0,0,0,1,0,0
78703849,7,10,0,0,1,0,0
30913,2,2,0,0,0,0,0
5868006,1,5,0,1,1,0,0
6249971,5,0,0,0,1,0,0
5743825,6,0,0,0,1,0,0
4469464,1,5,0,0,1,0,0
5670443,9,5,0,0,0,0,0
81582555,8,4,0,0,1,0,0
7281828,4,0,0,0,1,0,0
741956,3,5,0,0,0,0,0
8068968,5,0,0,0,1,0,0
97780585,8,5,0,0,1,0,0
879330,3,5,0,0,0,0,0
1198990,3,7,0,0,0,0,0
78488874,7,10,0,0,1,0,0
1128654,3,6,0,0,0,0,0
1504983,5,0,0,0,1,0,0
91426599,9,5,0,0,1,0,0
33184,3,7,0,0,0,0,0
4312903,5,0,0,0,1,0,0
2331145,5,0,0,0,1,0,0
697279,3,4,0,0,0,0,0
1277897,3,6,0,0,0,0,0
25122,6,1,0,1,1,0,0
76358273,8,5,0,0,1,0,0
191,2,2,0,0,0,0,0
87,1,1,0,0,1,0,0
583462,3,6,0,0,0,0,0
32997,5,0,0,0,1,0,0
16678,1,1,0,0,0,0,0
74170947,8,6,0,0,1,0,0
78357393,5,9,0,0,1,0,0
72671409,8,7,0,0,1,0,0
4,2,0,0,0,1,0,0
8848951,5,0,0,0,1,0,0
122144,1,1,0,0,0,0,0
1845577,3,5,0,0,0,0,0
8731776,5,0,0,0,1,0,0
20846,3,4,0,0,0,0,0
72495,1,1,0,0,0,0,0
96849957,8,5,0,0,1,0,0
4042907,4,0,0,0,1,0,0
3183917,5,0,0,0,1,0,0
7148789,6,0,0,0,1,0,0
72459132,8,5,0,0,1,0,0
8688820,4,0,0,0,1,0,0
110498016,12,12,0,0,1,0,0
9318519,5,0,0,0,1,0,0
1065901,3,5,0,0,0,0,0
11494341,1,6,0,0,1,0,0
8761749,8,4,0,0,1,0,0
99722515,7,10,0,0,1,0,0
63677,4,3,0,0,1,0,0
525277,3,5,0,0,0,0,0
1176273,5,0,0,0,1,0,0
119741,3,5,0,0,0,0,0
892731,3,4,0,0,0,0,0
72542581,8,5,0,0,1,0,0
6048863,5,0,0,0,1,0,0
165,2,2,0,0,0,0,0
7854927,1,6,0,0,1,0,0
9419286,1,7,0,0,1,0,0
7948794,5,0,0,0,1,0,0
10817746,5,0,0,0,1,0,0
515584,3,6,0,0,0,0,0
10921692,1,6,0,1,1,0,0
759059,4,0,0,0,1,0,0
101457845,8,7,0,0,1,0,0
10123151,1,6,0,0,1,0,0
115878161,27,31,0,0,0,0,0
5074879,4,0,0,0,1,0,0
2052066,1,6,0,0,1,0,0
69557,4,2,0,0,0,0,0
10171449,8,10,0,0,0,0,0
1976957,4,0,0,0,1,0,0
204,2,2,0,0,0,0,0
277282,3,4,0,0,0,0,0
66031351,25,29,0,0,0,0,0
16055,3,4,0,0,0,0,0
185203,1,1,0,0,0,0,0
827031,7,11,0,0,0,0,0
11537673,4,0,0,0,1,0,0
30582,1,1,0,0,0,0,0
38210,1,1,0,0,0,0,0
345493,3,5,0,0,0,0,0
9279813,5,0,0,0,1,0,0
10009758,4,0,0,0,1,0,0
1024483,3,4,0,0,0,0,0
60937720,15,13,0,0,0,0,0
41904,3,4,0,0,0,0,0
29010,5,0,0,0,1,0,0
6757997,4,0,0,0,1,0,0
617382,3,5,0,0,0,0,0
1704057,3,5,0,0,0,0,0
49594,1,1,0,0,0,0,0
9582669,1,5,0,0,1,0,0
3806056,1,5,0,0,1,0,0
607730,5,3,0,0,0,0,0
100473138,5,9,0,0,1,0,0
4820908,5,0,0,0,1,0,0
158683,3,4,0,0,0,0,0
82232765,6,9,0,0,1,0,0
92280232,8,5,0,0,1,0,0
182948,3,5,0,0,0,0,0
5734453,3,1,0,0,0,0,0
11099728,4,0,0,0,1,0,0
125293,3,4,0,0,0,0,0
99547854,5,9,0,0,1,0,0
6073873,5,0,0,0,1,0,0
23948,2,2,0,0,0,0,0
1822280,3,5,0,0,0,0,0
46830,2,2,0,0,0,0,0
10039767,5,0,0,0,1,0,0
227,2,2,0,0,0,0,0
86599,3,5,0,0,0,0,0
1721123,5,0,0,0,1,0,0
4027891,5,0,0,0,1,0,0
2616077,6,0,0,0,1,0,0
60785,1,1,0,0,0,0,0
21515488,17,20,0,0,0,0,0
1616184,3,4,0,0,0,0,0
8034728,4,0,0,0,1,0,0
15200,1,1,0,0,1,0,0
73873777,8,5,0,0,1,0,0
6016869,5,0,0,0,1,0,0
7368784,4,0,0,0,1,0,0
644507,83,98,0,0,0,0,0
856085,3,6,0,0,0,0,0
34088,4,0,0,0,1,0,0
129105,2,2,0,0,0,0,0
6826837,4,0,0,0,1,0,0
181,2,2,0,0,0,0,0
8740793,8,5,0,0,1,0,0
8031605,9,6,0,0,1,0,0
80811657,8,4,0,0,1,0,0
11879708,4,0,0,0,1,0,0
74327945,9,5,0,0,1,0,0
3,2,0,0,0,1,0,0
9815389,4,0,0,0,1,0,0
999421,2,0,0,0,1,0,0
78501773,8,5,0,0,1,0,0
81688582,9,5,0,0,1,0,0
191,2,0,0,0,1,0,0
575739,3,6,0,0,0,0,0
79,1,1,0,0,1,0,0
11124484,5,0,0,0,1,0,0
23434,1,1,0,0,0,0,0
7960766,8,6,0,0,1,0,0
139196,5,2,0,0,0,0,0
80309422,8,4,0,0,1,0,0
908404,3,5,0,0,0,0,0
8040341,5,0,0,0,1,0,0
4,3,0,0,1,1,0,0
116452,3,5,0,0,0,0,0
839391,3,6,0,0,0,0,0
7306329,5,0,0,0,1,0,0
111126,4,4,0,0,0,0,0
605025,4,0,0,0,1,0,0
47723,1,1,0,0,0,0,0
127475,4,2,0,0,0,0,0
895428,7,7,0,0,0,0,0
24198,2,2,0,0,0,0,0
434134,3,5,0,0,0,0,0
2880460,4,0,0,0,1,0,0
100129496,8,6,0,0,1,0,0
114169099,37,35,0,0,0,0,0
61878,2,2,0,0,0,0,0
74576129,8,6,0,0,1,0,0
4589311,1,6,0,0,1,0,0
188,2,2,0,0,0,0,0
150582,3,4,0,0,0,0,0
1153691,7,2,0,0,0,0,0
24379,1,1,0,0,0,0,0
9851784,4,0,0,0,1,0,0
5972877,4,0,0,0,1,0,0
24719,2,2,0,0,0,0,0
327374,2,0,0,0,1,0,0
5995892,5,0,0,0,1,0,0
33065,4,0,0,0,1,0,0
48077,4,2,0,0,0,0,0
64,1,1,0,0,1,0,0
1626240,3,5,0,0,0,0,0
1,2,0,0,1,1,0,0
2083020,5,0,0,0,1,0,0
1249997,4,0,0,0,1,0,0
7145951,5,0,0,0,1,0,0
81217901,8,6,0,0,1,0,0
80319851,8,5,0,0,1,0,0
912611,3,6,0,0,0,0,0
9585749,1,5,0,0,1,0,0
6880101,4,0,0,0,1,0,0
4591920,5,0,0,0,1,0,0
522197,3,6,0,0,0,0,0
1253715,3,5,0,0,0,0,0
7645751,4,0,0,0,1,0,0
281,2,2,0,0,0,0,0
1147114,3,5,0,0,0,0,0
166177,1,5,0,0,1,0,0
213162,1,1,0,0,1,0,0
60348,1,1,0,0,0,0,0
82493180,8,5,0,0,1,0,0
6573827,4,0,0,0,1,0,0
1844055,3,6,0,0,0,0,0
901727,3,6,0,0,0,0,0
5742074,74,96,0,0,0,0,0
334086,1,1,0,0,0,0,0
46536,2,2,0,0,0,0,0
4380896,5,0,0,0,1,0,0
92533,3,4,0,0,0,0,0
64118,3,5,0,0,0,0,0
195484,6,3,0,0,1,0,0
81282434,8,6,0,0,1,0,0
101444501,9,6,0,0,1,0,0
112148,3,5,0,0,0,0,0
9266775,5,0,0,0,1,0,0
72138,3,6,0,0,0,0,0
100290542,8,4,0,0,1,0,0
94258,3,7,0,0,0,0,0
118116179,24,20,0,0,0,0,0
46891,2,2,0,0,0,0,0
948970,3,6,0,0,0,0,0
100196746,8,6,0,0,1,0,0
953,1,1,0,0,0,0,0
5804577,1,5,0,0,1,0,0
15172,1,1,1,0,1,0,0
389,1,1,0,0,0,0,0
3948657,4,0,0,0,1,0,0
8224796,4,0,0,0,1,0,0
96,2,0,0,0,1,0,0
952956,3,6,0,0,0,0,0
1830238,5,2,0,0,0,0,0
167,2,2,0,0,0,0,0
12154224,3,1,0,1,1,0,0
71033,4,0,0,0,1,0,0
81636720,8,5,0,0,1,0,0
30657,1,1,0,0,0,0,0
115525719,20,17,0,0,0,0,0
23550,2,2,0,0,0,0,0
50066,2,2,0,0,0,0,0
1369031,4,0,0,0,1,0,0
1834132,5,0,0,0,1,0,0
61017,4,2,0,0,0,0,0
